image_path,breed,is_calf,fold
Nagpuri/Nagpuri_173.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_175.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_177.jpg,Nagpuri,0,1
Nagpuri/Nagpuri_179.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_180.png,Nagpuri,0,4
Nagpuri/Nagpuri_182.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_184.png,Nagpuri,0,1
Nagpuri/Nagpuri_187.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_189.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_190.png,Nagpuri,0,1
Nagpuri/Nagpuri_192.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_194.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_196.png,Nagpuri,0,0
Nagpuri/Nagpuri_199.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_20.png,Nagpuri,0,4
Nagpuri/Nagpuri_22.png,Nagpuri,0,0
Nagpuri/Nagpuri_24.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_26.jpg,Nagpuri,0,0
Nagpuri/Nagpuri_28.jpg,Nagpuri,0,1
Nagpuri/Nagpuri_3.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_31.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_33.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_37.jpg,Nagpuri,0,1
Nagpuri/Nagpuri_39.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_40.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_42.jpg,Nagpuri,0,0
Nagpuri/Nagpuri_45.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_48.jpg,Nagpuri,0,1
Nagpuri/Nagpuri_5.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_51.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_53.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_55.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_57.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_59.jpg,Nagpuri,0,0
Nagpuri/Nagpuri_60.jpg,Nagpuri,0,0
Nagpuri/Nagpuri_62.jpg,Nagpuri,0,0
Nagpuri/Nagpuri_65.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_67.jpeg,Nagpuri,0,2
Nagpuri/Nagpuri_69.png,Nagpuri,0,3
Nagpuri/Nagpuri_70.jpg,Nagpuri,0,0
Nagpuri/Nagpuri_72.png,Nagpuri,0,4
Nagpuri/Nagpuri_74.jpg,Nagpuri,0,1
Nagpuri/Nagpuri_77.jpg,Nagpuri,0,4
Nagpuri/Nagpuri_79.jpg,Nagpuri,0,3
Nagpuri/Nagpuri_80.jpeg,Nagpuri,0,3
Nagpuri/Nagpuri_82.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_84.png,Nagpuri,0,2
Nagpuri/Nagpuri_86.png,Nagpuri,0,2
Nagpuri/Nagpuri_88.jpg,Nagpuri,0,1
Nagpuri/Nagpuri_9.jpeg,Nagpuri,0,2
Nagpuri/Nagpuri_91.jpg,Nagpuri,0,1
Nagpuri/Nagpuri_94.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_96.jpg,Nagpuri,0,2
Nagpuri/Nagpuri_98.jpg,Nagpuri,0,3
Murrah/Murrah_1.JPG,Murrah,0,4
Murrah/Murrah_100.png,Murrah,0,1
Murrah/Murrah_102.jpg,Murrah,0,0
Murrah/Murrah_105.jpg,Murrah,0,4
Murrah/Murrah_107.jpg,Murrah,0,1
Murrah/Murrah_109.jpg,Murrah,0,2
Murrah/Murrah_111.jpg,Murrah,0,3
Murrah/Murrah_113.jpeg,Murrah,0,4
Murrah/Murrah_115.jpg,Murrah,0,2
Murrah/Murrah_117.jpeg,Murrah,0,4
Murrah/Murrah_119.jpg,Murrah,0,0
Murrah/Murrah_120.jpg,Murrah,0,0
Murrah/Murrah_122.jpeg,Murrah,0,0
Murrah/Murrah_124.jpg,Murrah,0,4
Murrah/Murrah_126.jpg,Murrah,0,4
Murrah/Murrah_128.jpg,Murrah,0,2
Murrah/Murrah_131.jpg,Murrah,0,0
Murrah/Murrah_133.jpg,Murrah,0,3
Murrah/Murrah_135.jpeg,Murrah,0,0
Murrah/Murrah_137.jpeg,Murrah,0,1
Murrah/Murrah_139.jpg,Murrah,0,3
Murrah/Murrah_140.jpg,Murrah,0,3
Murrah/Murrah_142.jpg,Murrah,0,1
Murrah/Murrah_144.jpg,Murrah,0,2
Murrah/Murrah_146.jpg,Murrah,0,1
Murrah/Murrah_148.jpg,Murrah,0,4
Murrah/Murrah_15.jpg,Murrah,0,4
Murrah/Murrah_151.jpg,Murrah,0,0
Murrah/Murrah_153.jpg,Murrah,0,2
Murrah/Murrah_155.jpg,Murrah,0,2
Murrah/Murrah_157.jpg,Murrah,0,3
Murrah/Murrah_159.jpg,Murrah,0,1
Murrah/Murrah_160.jpg,Murrah,0,2
Murrah/Murrah_163.jpg,Murrah,0,2
Murrah/Murrah_165.jpg,Murrah,0,2
Murrah/Murrah_167.jpg,Murrah,0,1
Murrah/Murrah_169.jpeg,Murrah,0,0
Murrah/Murrah_170.jpg,Murrah,0,0
Murrah/Murrah_172.jpg,Murrah,0,1
Murrah/Murrah_174.jpg,Murrah,0,0
Murrah/Murrah_176.jpg,Murrah,0,2
Murrah/Murrah_178.jpg,Murrah,0,0
Murrah/Murrah_18.jpg,Murrah,0,0
Murrah/Murrah_2.JPG,Murrah,0,3
Murrah/Murrah_21.jpg,Murrah,0,3
Murrah/Murrah_23.jpg,Murrah,0,2
Murrah/Murrah_25.jpg,Murrah,0,1
Murrah/Murrah_27.jpg,Murrah,0,0
Murrah/Murrah_29.jpg,Murrah,0,1
Murrah/Murrah_30.jpg,Murrah,0,2
Murrah/Murrah_32.jpg,Murrah,0,4
Murrah/Murrah_34.jpeg,Murrah,0,3
Murrah/Murrah_37.jpg,Murrah,0,3
Murrah/Murrah_39.jpeg,Murrah,0,3
Murrah/Murrah_40.jpg,Murrah,0,4
Murrah/Murrah_42.jpg,Murrah,0,4
Murrah/Murrah_44.jpg,Murrah,0,2
Murrah/Murrah_46.jpg,Murrah,0,2
Murrah/Murrah_48.jpg,Murrah,0,3
Murrah/Murrah_5.jpg,Murrah,0,2
Murrah/Murrah_51.jpeg,Murrah,0,2
Murrah/Murrah_53.jpg,Murrah,0,1
Murrah/Murrah_55.jpg,Murrah,0,4
Murrah/Murrah_58.jpg,Murrah,0,4
Murrah/Murrah_6.jpg,Murrah,0,2
Murrah/Murrah_61.jpg,Murrah,0,1
Murrah/Murrah_63.jpg,Murrah,0,1
Murrah/Murrah_65.jpg,Murrah,0,3
Murrah/Murrah_67.jpg,Murrah,0,0
Murrah/Murrah_69.jpg,Murrah,0,2
Murrah/Murrah_70.jpg,Murrah,0,0
Murrah/Murrah_73.jpg,Murrah,0,2
Murrah/Murrah_75.jpg,Murrah,0,2
Murrah/Murrah_77.jpg,Murrah,0,1
Murrah/Murrah_79.jpg,Murrah,0,4
Murrah/Murrah_80.jpg,Murrah,0,3
Murrah/Murrah_82.jpg,Murrah,0,1
Murrah/Murrah_84.jpg,Murrah,0,0
Murrah/Murrah_86.png,Murrah,0,4
Murrah/Murrah_88.jpeg,Murrah,0,3
Murrah/Murrah_9.jpg,Murrah,0,1
Murrah/Murrah_91.png,Murrah,0,3
Murrah/Murrah_93.png,Murrah,0,3
Murrah/Murrah_95.jpg,Murrah,0,4
Murrah/Murrah_97.png,Murrah,0,2
Murrah/Murrah_99.png,Murrah,0,1
Hallikar/Hallikar_10.jpg,Hallikar,0,0
Hallikar/Hallikar_101.jpg,Hallikar,0,4
Hallikar/Hallikar_105.jpg,Hallikar,0,3
Hallikar/Hallikar_107.jpeg,Hallikar,0,0
Hallikar/Hallikar_109.jpg,Hallikar,0,2
Hallikar/Hallikar_110.jpg,Hallikar,0,2
Hallikar/Hallikar_112.jpg,Hallikar,0,2
Hallikar/Hallikar_114.jpg,Hallikar,0,1
Hallikar/Hallikar_116.jpg,Hallikar,0,2
Hallikar/Hallikar_118.jpg,Hallikar,0,3
Hallikar/Hallikar_12.jpg,Hallikar,0,4
Hallikar/Hallikar_121.jpg,Hallikar,0,3
Hallikar/Hallikar_123.jpg,Hallikar,0,0
Hallikar/Hallikar_125.jpg,Hallikar,0,1
Hallikar/Hallikar_127.jpg,Hallikar,0,2
Hallikar/Hallikar_129.jpg,Hallikar,0,4
Hallikar/Hallikar_130.jpg,Hallikar,0,4
Hallikar/Hallikar_132.jpg,Hallikar,0,1
Hallikar/Hallikar_134.jpg,Hallikar,0,4
Hallikar/Hallikar_136.jpg,Hallikar,0,2
Hallikar/Hallikar_138.png,Hallikar,0,3
Hallikar/Hallikar_14.jpg,Hallikar,0,0
Hallikar/Hallikar_141.png,Hallikar,0,3
Hallikar/Hallikar_143.jpg,Hallikar,0,1
Hallikar/Hallikar_145.jpg,Hallikar,0,2
Hallikar/Hallikar_147.jpg,Hallikar,0,1
Hallikar/Hallikar_149.jpg,Hallikar,0,4
Hallikar/Hallikar_150.jpg,Hallikar,0,1
Hallikar/Hallikar_152.jpg,Hallikar,0,1
Hallikar/Hallikar_154.png,Hallikar,0,0
Hallikar/Hallikar_156.jpg,Hallikar,0,1
Hallikar/Hallikar_158.jpg,Hallikar,0,3
Hallikar/Hallikar_16.jpg,Hallikar,0,1
Hallikar/Hallikar_161.png,Hallikar,0,3
Hallikar/Hallikar_163.png,Hallikar,0,3
Hallikar/Hallikar_165.jpeg,Hallikar,0,0
Hallikar/Hallikar_167.jpeg,Hallikar,0,3
Hallikar/Hallikar_170.jpg,Hallikar,0,3
Hallikar/Hallikar_172.jpeg,Hallikar,0,2
Hallikar/Hallikar_174.jpg,Hallikar,0,2
Hallikar/Hallikar_176.jpg,Hallikar,0,3
Hallikar/Hallikar_178.jpg,Hallikar,0,2
Hallikar/Hallikar_18.jpg,Hallikar,0,1
Hallikar/Hallikar_182.jpg,Hallikar,0,1
Hallikar/Hallikar_184.jpg,Hallikar,0,3
Hallikar/Hallikar_186.jpg,Hallikar,0,4
Hallikar/Hallikar_19.jpg,Hallikar,0,3
Hallikar/Hallikar_20.png,Hallikar,0,4
Hallikar/Hallikar_22.jpg,Hallikar,0,2
Hallikar/Hallikar_24.jpg,Hallikar,0,4
Hallikar/Hallikar_26.png,Hallikar,0,3
Hallikar/Hallikar_28.jpg,Hallikar,0,4
Hallikar/Hallikar_3.jpg,Hallikar,0,3
Hallikar/Hallikar_31.png,Hallikar,0,1
Hallikar/Hallikar_33.png,Hallikar,0,4
Hallikar/Hallikar_35.jpg,Hallikar,0,3
Hallikar/Hallikar_37.jpg,Hallikar,0,3
Hallikar/Hallikar_39.png,Hallikar,0,0
Hallikar/Hallikar_40.jpeg,Hallikar,0,0
Hallikar/Hallikar_42.png,Hallikar,0,4
Hallikar/Hallikar_44.jpg,Hallikar,0,4
Hallikar/Hallikar_46.jpg,Hallikar,0,1
Hallikar/Hallikar_48.png,Hallikar,0,4
Hallikar/Hallikar_5.jpg,Hallikar,0,4
Hallikar/Hallikar_51.png,Hallikar,0,2
Hallikar/Hallikar_53.png,Hallikar,0,4
Hallikar/Hallikar_55.png,Hallikar,0,2
Hallikar/Hallikar_57.png,Hallikar,0,0
Hallikar/Hallikar_59.jpg,Hallikar,0,0
Hallikar/Hallikar_60.png,Hallikar,0,4
Hallikar/Hallikar_62.jpg,Hallikar,0,0
Hallikar/Hallikar_64.png,Hallikar,0,2
Hallikar/Hallikar_66.png,Hallikar,0,4
Hallikar/Hallikar_7.jpg,Hallikar,0,0
Hallikar/Hallikar_71.png,Hallikar,0,0
Hallikar/Hallikar_73.png,Hallikar,0,3
Hallikar/Hallikar_75.png,Hallikar,0,1
Hallikar/Hallikar_77.png,Hallikar,0,1
Hallikar/Hallikar_79.png,Hallikar,0,4
Hallikar/Hallikar_80.png,Hallikar,0,1
Hallikar/Hallikar_82.png,Hallikar,0,2
Hallikar/Hallikar_84.png,Hallikar,0,4
Hallikar/Hallikar_86.jpg,Hallikar,0,3
Hallikar/Hallikar_88.jpg,Hallikar,0,1
Hallikar/Hallikar_9.jpg,Hallikar,0,0
Hallikar/Hallikar_91.png,Hallikar,0,0
Hallikar/Hallikar_93.jpg,Hallikar,0,0
Hallikar/Hallikar_95.png,Hallikar,0,2
Hallikar/Hallikar_97.jpg,Hallikar,0,0
Hallikar/Hallikar_99.jpg,Hallikar,0,1
Tharparkar/Tharparkar_10.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_101.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_103.png,Tharparkar,0,2
Tharparkar/Tharparkar_105.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_107.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_109.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_110.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_112.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_114.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_116.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_118.png,Tharparkar,0,0
Tharparkar/Tharparkar_12.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_121.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_123.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_125.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_127.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_129.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_130.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_132.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_134.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_136.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_138.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_14.jpeg,Tharparkar,0,2
Tharparkar/Tharparkar_141.png,Tharparkar,0,3
Tharparkar/Tharparkar_143.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_145.png,Tharparkar,0,3
Tharparkar/Tharparkar_147.jpeg,Tharparkar,0,0
Tharparkar/Tharparkar_149.png,Tharparkar,0,0
Tharparkar/Tharparkar_150.png,Tharparkar,0,4
Tharparkar/Tharparkar_152.png,Tharparkar,0,1
Tharparkar/Tharparkar_154.png,Tharparkar,0,2
Tharparkar/Tharparkar_156.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_158.png,Tharparkar,0,4
Tharparkar/Tharparkar_161.png,Tharparkar,0,2
Tharparkar/Tharparkar_163.png,Tharparkar,0,4
Tharparkar/Tharparkar_165.png,Tharparkar,0,4
Tharparkar/Tharparkar_167.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_169.png,Tharparkar,0,2
Tharparkar/Tharparkar_170.png,Tharparkar,0,1
Tharparkar/Tharparkar_172.png,Tharparkar,0,3
Tharparkar/Tharparkar_174.png,Tharparkar,0,1
Tharparkar/Tharparkar_176.png,Tharparkar,0,3
Tharparkar/Tharparkar_178.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_18.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_181.png,Tharparkar,0,4
Tharparkar/Tharparkar_183.png,Tharparkar,0,0
Tharparkar/Tharparkar_185.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_189.png,Tharparkar,0,1
Tharparkar/Tharparkar_190.png,Tharparkar,0,2
Tharparkar/Tharparkar_192.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_194.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_198.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_2.JPG,Tharparkar,0,4
Tharparkar/Tharparkar_200.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_202.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_204.png,Tharparkar,0,3
Tharparkar/Tharparkar_206.png,Tharparkar,0,3
Tharparkar/Tharparkar_208.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_21.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_211.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_213.png,Tharparkar,0,4
Tharparkar/Tharparkar_215.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_217.png,Tharparkar,0,0
Tharparkar/Tharparkar_23.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_25.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_27.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_29.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_30.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_32.png,Tharparkar,0,4
Tharparkar/Tharparkar_34.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_36.png,Tharparkar,0,2
Tharparkar/Tharparkar_38.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_4.JPG,Tharparkar,0,4
Tharparkar/Tharparkar_41.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_43.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_45.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_47.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_49.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_50.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_52.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_54.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_56.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_6.jpg,Tharparkar,0,0
Tharparkar/Tharparkar_61.png,Tharparkar,0,4
Tharparkar/Tharparkar_63.jpeg,Tharparkar,0,2
Tharparkar/Tharparkar_65.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_67.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_69.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_70.png,Tharparkar,0,2
Tharparkar/Tharparkar_72.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_74.png,Tharparkar,0,3
Tharparkar/Tharparkar_76.png,Tharparkar,0,0
Tharparkar/Tharparkar_78.jpg,Tharparkar,0,2
Tharparkar/Tharparkar_8.jpg,Tharparkar,0,3
Tharparkar/Tharparkar_81.png,Tharparkar,0,1
Tharparkar/Tharparkar_83.jpeg,Tharparkar,0,1
Tharparkar/Tharparkar_85.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_87.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_89.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_90.jpg,Tharparkar,0,1
Tharparkar/Tharparkar_94.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_96.jpg,Tharparkar,0,4
Tharparkar/Tharparkar_98.png,Tharparkar,0,4
Ayrshire/Ayrshire_1.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_100.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_102.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_104.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_106.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_108.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_11.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_111.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_113.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_115.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_117.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_119.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_120.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_122.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_124.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_126.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_128.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_13.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_131.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_133.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_135.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_137.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_139.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_140.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_142.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_144.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_146.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_148.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_15.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_151.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_153.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_155.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_157.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_159.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_160.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_162.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_164.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_168.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_17.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_173.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_175.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_177.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_179.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_180.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_182.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_184.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_186.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_188.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_19.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_191.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_193.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_195.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_197.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_199.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_20.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_201.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_203.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_205.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_207.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_209.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_210.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_212.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_216.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_218.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_22.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_221.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_223.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_225.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_227.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_229.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_230.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_232.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_234.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_25.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_27.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_29.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_30.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_32.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_34.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_36.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_38.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_4.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_43.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_45.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_47.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_49.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_50.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_52.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_54.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_56.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_58.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_6.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_61.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_63.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_67.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_70.jpg,Ayrshire,0,2
Ayrshire/Ayrshire_72.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_74.jpg,Ayrshire,0,4
Ayrshire/Ayrshire_76.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_78.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_8.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_81.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_83.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_85.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_87.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_89.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_90.jpg,Ayrshire,0,3
Ayrshire/Ayrshire_92.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_94.jpg,Ayrshire,0,0
Ayrshire/Ayrshire_96.jpg,Ayrshire,0,1
Ayrshire/Ayrshire_98.jpg,Ayrshire,0,1
Ongole/Ongole_1.JPG,Ongole,0,4
Ongole/Ongole_100.png,Ongole,0,2
Ongole/Ongole_102.png,Ongole,0,0
Ongole/Ongole_104.png,Ongole,0,1
Ongole/Ongole_106.jpg,Ongole,0,3
Ongole/Ongole_108.png,Ongole,0,3
Ongole/Ongole_11.jpg,Ongole,0,2
Ongole/Ongole_111.png,Ongole,0,4
Ongole/Ongole_113.png,Ongole,0,2
Ongole/Ongole_115.png,Ongole,0,1
Ongole/Ongole_117.png,Ongole,0,3
Ongole/Ongole_119.png,Ongole,0,4
Ongole/Ongole_120.jpg,Ongole,0,3
Ongole/Ongole_122.png,Ongole,0,1
Ongole/Ongole_124.png,Ongole,0,2
Ongole/Ongole_126.png,Ongole,0,1
Ongole/Ongole_128.png,Ongole,0,4
Ongole/Ongole_13.jpg,Ongole,0,0
Ongole/Ongole_131.jpg,Ongole,0,4
Ongole/Ongole_133.jpg,Ongole,0,0
Ongole/Ongole_135.jpg,Ongole,0,3
Ongole/Ongole_137.jpg,Ongole,0,1
Ongole/Ongole_139.jpg,Ongole,0,3
Ongole/Ongole_140.jpg,Ongole,0,2
Ongole/Ongole_142.jpg,Ongole,0,4
Ongole/Ongole_145.jpg,Ongole,0,4
Ongole/Ongole_147.jpg,Ongole,0,3
Ongole/Ongole_149.jpg,Ongole,0,2
Ongole/Ongole_150.jpg,Ongole,0,2
Ongole/Ongole_152.jpg,Ongole,0,2
Ongole/Ongole_154.jpg,Ongole,0,0
Ongole/Ongole_156.jpg,Ongole,0,3
Ongole/Ongole_158.jpg,Ongole,0,4
Ongole/Ongole_16.jpg,Ongole,0,4
Ongole/Ongole_161.jpg,Ongole,0,2
Ongole/Ongole_163.jpg,Ongole,0,1
Ongole/Ongole_165.jpg,Ongole,0,2
Ongole/Ongole_167.png,Ongole,0,2
Ongole/Ongole_169.jpg,Ongole,0,1
Ongole/Ongole_170.png,Ongole,0,1
Ongole/Ongole_172.png,Ongole,0,1
Ongole/Ongole_174.jpg,Ongole,0,3
Ongole/Ongole_176.jpg,Ongole,0,2
Ongole/Ongole_178.jpg,Ongole,0,1
Ongole/Ongole_18.jpg,Ongole,0,0
Ongole/Ongole_181.jpg,Ongole,0,4
